Finansal yatırım araçlarının yıllara göre dönemsel reel getiri oranları;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The rates of profits created by means of financial invesment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Mart
March";0,92;-0,61;-0,07;;3,18;-2,00;0,40;;5,89;-4,38;-1,22;;9,94;-3,80;-0,26;;0,37;-1,15;-0,61;;6,58;1,23;3,71;;9,89;-0,77;2,51;;29,86;13,63;17,81;;2,84;1,28;1,83;;1,25;-3,84;-1,48;;11,91;1,06;4,39;;6,01;-7,24;-3,83;;2,65;1,09;1,64;;5,51;0,21;2,67;;15,83;4,60;8,05;;22,38;7,09;11,02;;2,33;0,78;1,33;;5,93;0,61;3,07;;12,87;1,92;5,29;;14,23;-0,04;3,63;;-0,94;-2,44;-1,91;;2,08;-3,05;-0,67;;0,20;-9,52;-6,53;;6,36;-6,93;-3,51
2018;"Nisan
April";0,95;-1,61;-0,90;;3,17;-3,55;-0,45;;6,18;-4,95;-0,76;;11,00;-4,61;0,14;;-5,01;-7,42;-6,75;;-5,10;-11,28;-8,43;;4,40;-6,54;-2,42;;21,41;4,33;9,53;;4,40;1,75;2,48;;7,61;0,60;3,83;;10,52;-1,07;3,30;;11,21;-4,43;0,32;;3,95;1,32;2,04;;8,41;1,35;4,60;;15,46;3,36;7,92;;27,51;9,57;15,03;;5,13;2,47;3,20;;7,88;0,85;4,09;;15,31;3,22;7,78;;16,96;0,51;5,51;;-0,09;-2,62;-1,92;;0,16;-6,37;-3,36;;1,14;-9,46;-5,47;;4,65;-10,07;-5,59
2018;"Mayıs
May";0,99;-2,70;-0,62;;3,15;-4,61;-1,34;;6,07;-6,68;-0,98;;10,98;-7,64;-1,04;;-7,52;-10,90;-8,99;;-11,83;-18,46;-15,67;;-4,97;-16,39;-11,29;;6,89;-11,04;-4,69;;9,25;5,26;7,51;;17,30;8,48;12,20;;14,09;0,38;6,51;;24,40;3,53;10,92;;5,08;1,24;3,40;;12,13;3,70;7,25;;14,82;1,02;7,19;;33,11;10,78;18,69;;6,76;2,86;5,06;;14,86;6,22;9,86;;16,08;2,13;8,36;;30,22;8,37;16,11;;-3,05;-6,59;-4,60;;-4,04;-11,25;-8,22;;0,53;-11,55;-6,15;;-0,01;-16,79;-10,84
2018;"Haziran
June";1,12;-1,85;-1,45;;3,27;-5,88;-2,79;;6,32;-7,96;-2,61;;11,01;-10,27;-3,80;;-6,46;-9,21;-8,84;;-17,83;-25,11;-22,65;;-12,43;-24,19;-19,79;;-3,23;-21,78;-16,14;;4,47;1,40;1,81;;19,15;8,59;12,16;;20,64;4,43;10,51;;31,66;6,43;14,10;;3,28;0,24;0,65;;12,82;2,83;6,20;;19,03;3,04;9,03;;36,92;10,68;18,66;;2,24;-0,77;-0,36;;14,76;4,59;8,03;;21,57;5,24;11,36;;33,00;7,51;15,26;;-3,26;-6,11;-5,72;;-6,29;-14,59;-11,79;;-4,34;-17,19;-12,38;;-4,58;-22,87;-17,31
2018;"Temmuz
July";1,18;-0,58;0,63;;3,19;-5,18;-1,58;;6,09;-8,87;-2,37;;11,39;-10,89;-3,85;;-1,30;-3,02;-1,84;;-14,62;-21,55;-18,57;;-18,98;-30,40;-25,44;;-9,60;-27,68;-21,97;;2,83;1,04;2,27;;17,37;7,85;11,94;;26,30;8,50;16,22;;33,80;7,04;15,49;;2,86;1,07;2,30;;11,64;2,58;6,48;;21,02;3,96;11,36;;35,83;8,66;17,25;;-0,15;-1,89;-0,70;;8,99;0,15;3,95;;17,57;1,00;8,19;;34,12;7,30;15,77;;-2,64;-4,33;-3,17;;-8,69;-16,10;-12,91;;-8,54;-21,43;-15,84;;-7,46;-25,97;-20,12
2018;"Ağustos
August";1,24;-5,03;-1,04;;3,22;-7,65;-2,21;;6,18;-12,15;-3,78;;11,34;-15,73;-5,56;;-1,35;-7,46;-3,57;;-8,91;-18,50;-13,70;;-19,69;-33,55;-27,22;;-13,87;-34,81;-26,95;;22,01;14,46;19,27;;31,07;17,27;24,18;;53,74;27,21;39,32;;65,48;25,24;40,36;;20,49;13,03;17,78;;28,00;14,52;21,27;;43,53;18,76;30,07;;61,80;22,46;37,23;;17,43;10,16;14,79;;19,87;7,25;13,57;;37,69;13,93;24,78;;54,16;16,67;30,75;;-7,47;-13,20;-9,55;;-12,85;-22,03;-17,43;;-16,38;-30,81;-24,22;;-14,80;-35,52;-27,74
2018;"Eylül
September";1,54;-8,42;-4,48;;3,79;-13,72;-5,08;;6,65;-19,19;-8,19;;10,91;-24,11;-10,93;;2,28;-7,76;-3,78;;-0,41;-17,21;-8,92;;-18,17;-38,00;-29,55;;-10,07;-38,47;-27,78;;9,07;-1,63;2,61;;36,84;13,76;25,15;;63,05;23,54;40,37;;82,47;24,85;46,54;;10,21;-0,60;3,68;;36,59;13,55;24,92;;54,10;16,76;32,66;;78,49;22,13;43,34;;9,22;-1,50;2,75;;28,06;6,46;17,12;;46,96;11,35;26,52;;65,87;13,49;33,21;;1,99;-8,02;-4,05;;-8,12;-23,62;-15,97;;-13,90;-34,76;-25,88;;-13,72;-40,96;-30,71
2018;"Ekim
October";1,66;0,74;-0,98;;4,00;-12,81;-6,85;;6,40;-18,03;-9,11;;11,18;-23,33;-11,23;;-0,16;-1,06;-2,76;;0,74;-15,54;-9,77;;-13,99;-33,74;-26,52;;-10,20;-38,07;-28,30;;-7,92;-8,75;-10,31;;22,54;2,73;9,75;;43,82;10,79;22,86;;58,94;9,61;26,91;;-9,21;-10,03;-11,57;;20,56;1,07;7,98;;34,59;3,68;14,98;;55,40;7,17;24,08;;-6,53;-7,37;-8,96;;19,88;0,50;7,37;;30,65;0,65;11,61;;50,65;3,89;20,29;;4,40;3,46;1,69;;-1,47;-17,40;-11,75;;-10,03;-30,69;-23,14;;-9,00;-37,25;-27,34
2018;"Kasım
November";1,58;4,22;3,06;;4,16;-4,49;-3,17;;6,54;-12,60;-6,16;;11,63;-19,42;-8,21;;-1,77;0,78;-0,33;;0,31;-8,02;-6,75;;-8,64;-25,05;-19,53;;-13,17;-37,32;-28,61;;-8,21;-5,83;-6,87;;-7,81;-15,47;-14,30;;20,83;-0,88;6,43;;37,86;-0,49;13,35;;-9,24;-6,88;-7,91;;-9,19;-16,73;-15,58;;16,25;-4,63;2,40;;33,48;-3,65;9,75;;-7,57;-5,17;-6,22;;-5,64;-13,48;-12,28;;13,11;-7,21;-0,37;;31,30;-5,23;7,96;;9,50;12,34;11,10;;16,60;6,91;8,39;;1,62;-16,64;-10,49;;2,16;-26,26;-16,00
2018;"Aralık
December";1,56;3,87;1,97;;5,26;9,45;4,45;;7,67;-6,92;-2,29;;11,72;-16,40;-7,13;;-1,92;0,31;-1,53;;-3,81;0,02;-4,55;;-4,20;-17,19;-13,06;;-16,11;-37,23;-30,27;;-0,86;1,39;-0,46;;-16,20;-12,86;-16,85;;14,68;-0,86;4,07;;38,34;3,52;15,00;;-0,69;1,56;-0,29;;-18,17;-14,91;-18,80;;11,77;-3,38;1,43;;33,04;-0,45;10,59;;1,65;3,96;2,06;;-12,18;-8,68;-12,86;;12,46;-2,78;2,06;;36,72;2,30;13,65;;0,95;3,24;1,36;;15,40;20,00;14,51;;6,03;-8,34;-3,78;;1,44;-24,09;-15,68
2019;"Ocak
January";1,48;1,03;0,42;;5,76;10,47;6,61;;8,05;-5,38;-2,45;;11,41;-16,19;-7,43;;4,46;3,99;3,36;;0,64;5,12;1,45;;1,39;-11,21;-8,46;;-17,85;-38,20;-31,74;;1,02;0,57;-0,04;;-8,07;-3,98;-7,33;;12,65;-1,35;1,71;;42,28;7,03;18,22;;1,37;0,92;0,31;;-8,64;-4,57;-7,90;;10,15;-3,54;-0,55;;33,31;0,29;10,77;;4,18;3,71;3,09;;-2,12;2,24;-1,33;;17,34;2,76;5,94;;37,96;3,78;14,63;;3,67;3,21;2,58;;14,59;19,69;15,51;;12,91;-1,12;1,94;;3,27;-22,31;-14,19
2019;"Şubat
February";1,41;1,32;1,25;;5,67;7,49;4,81;;8,29;1,00;-0,15;;11,76;-13,76;-6,61;;7,32;7,22;7,15;;9,96;11,85;9,07;;10,30;2,87;1,71;;-11,43;-31,65;-25,99;;-1,84;-1,93;-2,00;;-1,69;0,00;-2,49;;-9,37;-15,47;-16,43;;39,34;7,52;16,44;;-2,47;-2,56;-2,63;;-1,82;-0,13;-2,62;;-10,84;-16,84;-17,79;;27,97;-1,25;6,94;;0,31;0,22;0,15;;6,23;8,06;5,37;;0,24;-6,51;-7,57;;38,02;6,51;15,33;;4,10;4,01;3,93;;8,94;10,81;8,05;;27,02;18,47;17,12;;6,22;-18,03;-11,24
2019;"Mart
March";1,40;-0,18;0,37;;5,53;3,32;3,19;;10,81;12,81;7,52;;12,11;-13,52;-6,35;;-1,98;-3,50;-2,98;;9,89;7,59;7,45;;5,70;7,60;2,56;;-13,50;-33,28;-27,74;;3,59;1,98;2,53;;2,72;0,57;0,44;;-13,92;-12,37;-16,48;;40,36;8,27;17,25;;3,21;1,60;2,16;;2,04;-0,10;-0,22;;-16,50;-15,00;-18,98;;28,67;-0,75;7,48;;2,42;0,83;1,38;;7,03;4,79;4,65;;-6,00;-4,31;-8,79;;38,14;6,56;15,40;;-1,95;-3,48;-2,95;;5,81;3,59;3,46;;22,11;24,31;18,48;;5,14;-18,90;-12,17
2019;"Nisan
April";1,48;-1,46;-0,21;;5,22;0,49;2,25;;11,63;11,36;9,36;;11,73;-14,13;-6,50;;-4,76;-7,52;-6,34;;0,19;-4,32;-2,63;;0,84;0,60;-1,21;;-13,27;-33,35;-27,42;;5,40;2,35;3,65;;7,18;2,36;4,16;;-1,47;-1,71;-3,48;;41,71;8,91;18,59;;4,76;1,73;3,02;;5,46;0,72;2,49;;-3,65;-3,88;-5,61;;29,68;-0,34;8,52;;3,95;0,94;2,22;;6,80;2,00;3,79;;4,54;4,29;2,41;;36,58;4,96;14,29;;-3,97;-6,75;-5,57;;-1,99;-6,40;-4,75;;12,31;12,04;10,02;;1,05;-22,34;-15,44
2019;"Mayıs
May";1,55;-1,09;0,59;;4,92;-2,31;1,17;;11,71;5,80;6,84;;12,02;-12,97;-5,64;;-8,16;-10,55;-9,02;;-14,26;-20,17;-17,33;;-5,72;-10,71;-9,83;;-13,86;-33,07;-27,44;;5,11;2,38;4,12;;14,76;6,85;10,65;;12,82;6,85;7,90;;36,33;5,92;14,84;;4,59;1,87;3,61;;13,09;5,30;9,04;;11,03;5,15;6,19;;29,07;0,28;8,73;;4,83;2,10;3,84;;11,61;3,92;7,62;;18,56;12,28;13,39;;34,11;4,20;12,97;;-2,06;-4,61;-2,98;;-7,79;-14,14;-11,09;;0,45;-4,87;-3,93;;2,08;-20,69;-14,01
2019;"Haziran
June";1,57;1,48;1,54;;4,79;-0,98;2,04;;11,01;2,70;5,71;;14,66;-8,30;-0,92;;6,03;5,93;6,00;;-7,25;-12,36;-9,68;;1,92;-5,71;-2,94;;-2,36;-21,91;-15,62;;-3,96;-4,05;-3,99;;6,40;0,54;3,61;;9,29;1,11;4,08;;25,33;0,23;8,30;;-3,00;-3,09;-3,03;;6,28;0,43;3,50;;8,45;0,33;3,28;;21,21;-3,06;4,74;;2,18;2,09;2,15;;11,35;5,22;8,43;;19,18;10,26;13,49;;34,03;7,19;15,82;;8,25;8,15;8,22;;1,81;-3,80;-0,86;;7,72;-0,34;2,58;;14,22;-8,65;-1,30
2019;"Temmuz
July";1,49;2,50;0,13;;4,97;3,16;2,56;;10,41;3,63;4,83;;15,53;-5,04;-0,96;;7,33;8,40;5,89;;4,52;2,72;2,12;;4,72;-1,71;-0,57;;6,17;-12,73;-8,98;;-2,48;-1,50;-3,79;;-1,56;-3,25;-3,82;;5,50;-0,98;0,17;;18,86;-2,30;1,89;;-3,15;-2,18;-4,45;;-1,75;-3,44;-4,01;;3,61;-2,75;-1,62;;14,13;-6,19;-2,16;;0,88;1,89;-0,47;;8,06;6,20;5,58;;15,41;8,33;9,58;;35,42;11,31;16,09;;5,71;6,77;4,29;;12,07;10,14;9,50;;9,83;3,09;4,28;;24,01;1,93;6,31
2019;"Ağustos
August";1,32;1,92;0,46;;5,24;6,82;2,92;;9,82;3,79;3,55;;16,12;2,35;0,97;;-3,01;-2,43;-3,84;;10,37;12,03;7,94;;-5,36;-10,56;-10,76;;4,38;-7,99;-9,24;;-0,36;0,23;-1,21;;-6,68;-5,28;-8,73;;7,09;1,21;0,98;;-2,94;-14,45;-15,61;;-1,25;-0,66;-2,09;;-7,23;-5,84;-9,27;;4,90;-0,86;-1,08;;-6,46;-17,55;-18,67;;5,43;6,06;4,53;;8,68;10,31;6,29;;21,29;14,63;14,37;;21,58;7,17;5,71;;3,52;4,13;2,64;;18,46;20,24;15,85;;9,23;3,23;3,00;;38,75;22,30;20,64
2019;"Eylül
September";1,19;1,06;0,20;;5,31;6,86;2,01;;9,83;5,30;3,59;;21,32;18,42;11,04;;4,04;3,90;3,02;;8,30;9,89;4,90;;0,45;-3,69;-5,25;;6,18;3,64;-2,82;;1,13;1,00;0,14;;-1,74;-0,29;-4,82;;4,54;0,23;-1,40;;-10,00;-12,15;-17,63;;0,14;0,01;-0,84;;-4,23;-2,82;-7,24;;1,79;-2,41;-3,99;;-15,01;-17,04;-22,21;;2,11;1,98;1,11;;8,60;10,20;5,19;;20,92;15,93;14,05;;13,66;10,94;4,03;;3,17;3,04;2,16;;12,90;14,56;9,36;;14,94;10,20;8,41;;40,35;36,99;28,46
2019;"Ekim
October";0,98;0,81;-1,00;;5,09;5,40;1,15;;10,12;8,55;3,55;;23,34;21,28;13,63;;-2,02;-2,19;-3,94;;-1,14;-0,85;-4,85;;3,33;1,85;-2,83;;4,19;2,45;-4,02;;1,48;1,31;-0,51;;2,25;2,55;-1,59;;0,65;-0,79;-5,35;;-0,82;-2,48;-8,63;;1,82;1,65;-0,18;;0,69;0,98;-3,09;;-1,07;-2,48;-6,97;;-4,68;-6,27;-12,19;;0,50;0,33;-1,47;;8,19;8,50;4,13;;16,91;15,24;9,94;;22,22;20,18;12,59;;2,92;2,75;0,90;;9,92;10,24;5,79;;23,19;21,43;15,85;;38,36;36,05;27,46
2019;"Kasım
November";0,88;0,96;0,50;;4,24;4,01;0,80;;10,74;12,15;4,73;;23,25;18,21;11,48;;5,17;5,25;4,77;;7,21;6,97;3,67;;18,33;19,84;11,91;;11,56;7,00;0,90;;-0,97;-0,89;-1,34;;1,63;1,41;-1,72;;-5,17;-3,96;-10,32;;7,00;2,63;-3,22;;-0,90;-0,82;-1,28;;1,04;0,82;-2,29;;-6,27;-5,07;-11,36;;4,07;-0,18;-5,87;;-2,46;-2,38;-2,83;;0,10;-0,12;-3,20;;8,78;10,17;2,87;;28,98;23,71;16,66;;4,99;5,07;4,59;;11,48;11,24;7,80;;32,05;33,74;24,88;;32,65;27,23;19,98
2019;"Aralık
December";0,79;0,10;0,05;;3,92;3,12;0,75;;10,94;11,69;4,17;;21,88;13,52;8,98;;5,95;5,22;5,17;;9,18;8,33;5,85;;18,24;19,04;11,02;;20,52;12,26;7,76;;1,99;1,29;1,24;;2,49;1,70;-0,64;;0,71;1,39;-5,44;;10,07;2,52;-1,58;;2,51;1,81;1,76;;3,44;2,64;0,28;;-0,94;-0,27;-6,99;;7,44;0,07;-3,93;;2,70;2,00;1,95;;0,68;-0,10;-2,39;;9,33;10,07;2,66;;30,31;21,38;16,51;;1,25;0,56;0,51;;9,40;8,55;6,06;;23,51;24,34;15,97;;33,05;23,93;18,96
2020;"Ocak
January";0,72;-1,10;-0,62;;3,26;0,78;0,75;;10,01;7,68;3,31;;20,57;10,78;7,51;;7,61;5,67;6,18;;19,92;17,04;17,01;;18,56;16,05;11,33;;24,15;14,07;10,70;;1,25;-0,58;-0,10;;2,26;-0,20;-0,22;;4,56;2,35;-1,81;;10,31;1,35;-1,64;;1,15;-0,68;-0,20;;2,76;0,29;0,26;;3,47;1,28;-2,84;;7,21;-1,50;-4,40;;6,59;4,66;5,17;;6,78;4,22;4,19;;15,52;13,08;8,48;;33,32;22,49;18,88;;3,54;1,67;2,16;;10,06;7,42;7,39;;20,98;18,42;13,61;;32,88;22,09;18,48
2020;"Şubat
February";0,72;0,24;0,37;;2,88;-0,15;0,41;;8,40;4,98;2,31;;19,71;9,56;6,53;;-0,99;-1,46;-1,34;;12,89;9,57;10,18;;21,03;17,21;14,23;;14,54;4,83;1,93;;2,32;1,83;1,96;;5,66;2,55;3,12;;7,38;3,99;1,35;;14,99;5,24;2,33;;0,55;0,07;0,20;;4,26;1,19;1,76;;5,35;2,02;-0,57;;10,52;1,15;-1,65;;4,93;4,43;4,56;;14,87;11,49;12,11;;14,98;11,35;8,52;;39,46;27,64;24,11;;-0,13;-0,61;-0,48;;4,70;1,62;2,19;;16,72;13,04;10,17;;27,49;16,68;13,46
2020;"Mart
March";0,72;-0,15;0,15;;2,63;-0,57;0,33;;7,95;3,77;2,31;;19,55;10,18;6,87;;-19,19;-19,89;-19,65;;-13,90;-16,59;-15,83;;-5,99;-9,63;-10,90;;-5,57;-12,97;-15,58;;4,51;3,61;3,92;;8,27;4,89;5,85;;10,96;6,66;5,17;;16,01;6,92;3,71;;6,01;5,10;5,41;;7,82;4,46;5,41;;11,53;7,21;5,71;;13,52;4,63;1,48;;3,80;2,90;3,21;;16,10;12,48;13,50;;16,89;12,36;10,79;;41,34;30,27;26,35;;-0,77;-1,63;-1,33;;2,61;-0,59;0,31;;12,25;7,90;6,39;;29,02;18,91;15,34
2020;"Nisan
April";0,69;-0,58;-0,16;;2,42;-0,22;0,62;;6,53;1,28;2,11;;19,96;12,42;8,13;;1,01;-0,27;0,16;;-19,18;-21,27;-20,60;;-3,08;-7,85;-7,10;;0,14;-6,16;-9,73;;8,03;6,66;7,12;;15,52;12,54;13,49;;18,12;12,30;13,22;;18,89;11,41;7,17;;6,14;4,80;5,25;;13,13;10,21;11,14;;16,25;10,52;11,43;;15,01;7,78;3,67;;14,35;12,90;13,39;;24,55;21,33;22,36;;32,99;26,44;27,47;;55,49;45,71;40,16;;0,18;-1,09;-0,66;;-0,72;-3,28;-2,47;;9,26;3,88;4,73;;34,60;26,14;21,33
2020;"Mayıs
May";0,59;-0,94;-0,76;;2,33;-1,36;-0,47;;5,78;-1,04;0,42;;20,29;13,99;7,99;;4,77;3,18;3,36;;-14,48;-17,56;-16,82;;-3,45;-9,67;-8,34;;14,24;8,25;2,56;;1,53;-0,01;0,17;;14,62;10,49;11,49;;21,10;13,29;14,96;;14,85;8,83;3,11;;1,68;0,14;0,32;;14,40;10,28;11,27;;19,28;11,59;13,23;;11,81;5,95;0,38;;3,77;2,20;2,38;;23,17;18,73;19,80;;41,48;32,36;34,31;;53,91;45,84;38,17;;3,34;1,77;1,95;;2,72;-0,98;-0,09;;7,55;0,62;2,10;;42,02;34,58;27,50
2020;"Haziran
June";0,59;-0,10;-0,53;;2,36;-1,16;-1,00;;5,33;-1,46;-0,40;;21,60;14,53;7,97;;10,66;9,90;9,42;;17,11;13,08;13,27;;0,83;-5,67;-4,65;;19,23;12,30;5,87;;-1,91;-2,58;-3,01;;7,58;3,88;4,05;;16,48;8,97;10,15;;17,30;10,48;4,16;;1,42;0,72;0,29;;9,45;5,69;5,86;;18,01;10,40;11,59;;16,91;10,12;3,81;;-0,98;-1,66;-2,09;;17,49;13,45;13,64;;36,41;27,62;28,99;;49,14;40,47;32,43;;2,29;1,59;1,15;;5,89;2,25;2,42;;8,65;1,65;2,74;;34,20;26,40;19,16
2020;"Temmuz
July";0,57;-0,45;-0,01;;2,31;-0,95;-0,78;;4,90;-1,08;-0,05;;19,91;10,69;7,29;;5,11;4,05;4,50;;21,87;17,99;18,19;;-1,51;-7,12;-6,16;;16,77;7,79;4,48;;0,61;-0,41;0,03;;0,20;-2,99;-2,82;;15,74;9,15;10,28;;21,02;11,71;8,29;;2,11;1,08;1,52;;5,30;1,95;2,12;;19,12;12,33;13,50;;23,26;13,78;10,29;;6,31;5,24;5,70;;9,23;5,75;5,94;;36,05;28,30;29,63;;57,17;45,08;40,63;;-0,62;-1,62;-1,19;;5,05;1,70;1,88;;4,29;-1,65;-0,63;;26,17;16,47;12,89
2020;"Ağustos
August";0,71;-1,60;-0,15;;1,94;-2,08;-0,64;;4,72;-3,05;-0,73;;17,23;5,11;4,89;;-6,72;-8,86;-7,52;;8,50;4,22;5,75;;-7,21;-14,09;-12,04;;12,30;0,69;0,47;;6,13;3,69;5,23;;4,74;0,61;2,09;;20,05;11,15;13,80;;28,91;15,58;15,34;;9,92;7,40;8,98;;13,83;9,34;10,95;;30,23;20,57;23,45;;37,20;23,02;22,75;;14,63;12,00;13,65;;20,66;15,90;17,60;;48,62;37,60;40,89;;70,88;53,21;52,89;;-3,14;-5,36;-3,97;;-1,54;-5,43;-4,04;;1,14;-6,36;-4,12;;18,05;5,85;5,62
2020;"Eylül
September";0,78;-1,82;-0,19;;1,93;-3,96;-0,50;;4,73;-4,71;-1,11;;16,72;2,09;4,45;;0,88;-1,72;-0,09;;-1,09;-6,80;-3,45;;15,83;5,39;9,37;;8,90;-4,75;-2,55;;3,52;0,85;2,53;;10,53;4,15;7,90;;18,91;8,19;12,27;;31,95;15,41;18,08;;3,16;0,50;2,17;;15,79;9,10;13,03;;26,73;15,30;19,66;;41,34;23,62;26,48;;0,86;-1,74;-0,11;;22,91;15,81;19,98;;44,41;31,39;36,35;;68,80;47,64;51,05;;1,60;-1,02;0,62;;-2,20;-7,85;-4,53;;3,56;-5,78;-2,22;;16,25;1,68;4,03
2020;"Ekim
October";0,83;-2,63;-1,27;;1,95;-6,29;-1,99;;4,53;-6,99;-2,54;;14,12;-3,45;1,99;;5,85;2,22;3,64;;-0,39;-8,44;-4,24;;21,39;8,02;13,18;;17,65;-0,47;5,15;;4,81;1,22;2,62;;15,15;5,85;10,70;;15,37;2,66;7,57;;36,28;15,30;21,80;;4,63;1,04;2,45;;18,65;9,06;14,06;;24,94;11,18;16,49;;45,24;22,88;29,81;;3,33;-0,21;1,17;;19,47;9,82;14,85;;30,50;16,12;21,68;;73,55;46,83;55,11;;0,69;-2,76;-1,41;;-0,91;-8,92;-4,74;;4,09;-7,38;-2,95;;13,73;-3,78;1,64
2020;"Kasım
November";1,02;-2,94;-1,25;;2,45;-7,39;-2,89;;3,91;-9,78;-4,00;;12,50;-8,62;-1,34;;8,15;3,91;5,72;;15,50;4,40;9,48;;25,31;8,79;15,77;;20,98;-1,73;6,09;;1,13;-2,83;-1,14;;9,72;-0,82;4,00;;14,92;-0,23;6,17;;39,17;13,05;22,05;;1,63;-2,35;-0,65;;9,70;-0,84;3,98;;24,88;8,42;15,37;;48,95;20,99;30,62;;-0,99;-4,87;-3,22;;3,20;-6,72;-2,18;;24,52;8,11;15,04;;76,17;43,10;54,49;;1,19;-2,78;-1,09;;3,52;-6,43;-1,88;;1,93;-11,50;-5,83;;9,63;-10,95;-3,86
2020;"Aralık
December";1,13;-1,20;-0,12;;2,74;-6,87;-2,87;;3,77;-11,37;-4,24;;11,40;-10,99;-2,79;;9,93;7,40;8,57;;25,85;14,08;18,97;;24,49;6,33;14,87;;25,53;0,30;9,54;;-3,43;-5,66;-4,62;;2,36;-7,22;-3,23;;13,14;-3,37;4,40;;31,78;5,30;14,99;;-0,69;-2,98;-1,92;;5,61;-4,27;-0,16;;22,28;4,44;12,84;;44,30;15,30;25,92;;-3,83;-6,05;-5,02;;-1,61;-10,81;-6,99;;20,93;3,29;11,59;;64,96;31,81;43,94;;0,66;-1,66;-0,58;;2,57;-7,03;-3,03;;0,31;-14,32;-7,44;;8,99;-12,91;-4,90
2021;"Ocak
January";1,14;-1,48;-0,53;;2,88;-5,93;-2,32;;3,89;-12,68;-5,17;;10,82;-12,16;-3,61;;10,01;7,16;8,19;;30,80;19,60;24,19;;30,29;9,51;18,93;;28,32;1,71;11,61;;-4,10;-6,58;-5,68;;-6,34;-14,36;-11,07;;7,85;-9,35;-1,55;;24,82;-1,06;8,57;;-4,04;-6,53;-5,63;;-3,15;-11,44;-8,04;;14,91;-3,42;4,89;;36,89;8,51;19,07;;-3,42;-5,92;-5,02;;-8,04;-15,91;-12,69;;9,87;-7,66;0,29;;49,48;18,48;30,02;;0,76;-1,85;-0,90;;2,64;-6,14;-2,54;;1,71;-14,52;-7,16;;6,07;-15,92;-7,74
2021;"Şubat
February";1,16;-0,06;0,25;;3,28;-2,90;-0,59;;4,45;-11,23;-4,70;;10,40;-13,13;-4,51;;0,01;-1,20;-0,89;;20,95;13,71;16,42;;39,70;18,72;27,46;;29,62;1,99;12,12;;-4,25;-5,40;-5,11;;-11,33;-16,64;-14,65;;-2,71;-17,32;-11,23;;16,80;-8,10;1,03;;-4,85;-6,00;-5,71;;-9,32;-14,75;-12,72;;-0,52;-15,46;-9,23;;29,55;1,94;12,06;;-7,04;-8,16;-7,88;;-13,65;-18,82;-16,88;;-10,89;-24,27;-18,70;;32,43;4,20;14,55;;1,11;-0,11;0,20;;2,55;-3,59;-1,29;;6,17;-9,77;-3,13;;7,38;-15,51;-7,12
2021;"Mart
March";1,24;-2,78;0,16;;3,95;-3,94;0,23;;5,08;-11,97;-4,22;;10,28;-15,95;-5,09;;-2,39;-6,26;-3,43;;7,40;-0,75;3,56;;35,17;13,24;23,21;;56,57;19,34;34,75;;8,41;4,11;7,25;;-0,46;-8,01;-4,02;;1,89;-14,64;-7,13;;21,16;-7,65;4,28;;6,63;2,40;5,49;;-2,64;-10,03;-6,12;;2,82;-13,86;-6,28;;30,30;-0,69;12,14;;2,79;-1,29;1,69;;-7,70;-14,70;-11,00;;-9,19;-23,93;-17,23;;31,14;-0,05;12,87;;-3,43;-7,26;-4,46;;-1,62;-9,08;-5,14;;0,91;-15,46;-8,02;;4,51;-20,34;-10,05
2021;"Nisan
April";1,25;-2,96;-0,42;;3,92;-5,51;0,20;;5,29;-12,46;-3,60;;9,74;-18,81;-6,32;;-6,51;-10,40;-8,05;;-8,73;-17,01;-11,99;;19,38;-0,75;9,30;;44,92;7,21;23,72;;6,27;1,85;4,51;;10,30;0,29;6,35;;3,31;-14,11;-5,41;;19,19;-11,82;1,75;;6,74;2,30;4,98;;8,30;-1,53;4,43;;4,89;-12,80;-3,96;;31,05;-3,05;11,87;;8,40;3,89;6,61;;3,59;-5,81;-0,12;;-4,74;-20,80;-12,78;;24,32;-8,03;6,13;;-2,38;-6,44;-3,99;;-4,68;-13,33;-8,09;;-2,17;-18,66;-10,43;;1,84;-24,66;-13,06
2021;"Mayıs
May";1,26;-2,56;0,37;;3,96;-7,93;0,26;;5,98;-11,76;-1,62;;9,14;-21,10;-6,39;;2,85;-1,03;1,94;;-6,14;-16,88;-9,48;;13,53;-5,47;5,39;;42,26;2,84;22,02;;2,59;-1,28;1,69;;18,18;4,66;13,97;;4,80;-12,74;-2,71;;20,43;-12,94;3,29;;4,26;0,33;3,34;;18,67;5,09;14,45;;7,61;-10,40;-0,10;;34,38;-2,86;15,26;;8,14;4,06;7,19;;20,50;6,71;16,21;;4,05;-13,36;-3,41;;29,56;-6,34;11,12;;1,49;-2,34;0,59;;-4,32;-15,27;-7,72;;-1,88;-18,30;-8,91;;0,02;-27,69;-14,21
